sentence,score
I agreed from my very first post on the first subject that it shouldn't be included yet you and the other user continued to misrepresent my position. Would you disagree with that?,-0.6533088173
"Alternatively, maybe the second column could be '''Country of origin''' and Rosen could simply be denoted USA/Poland, while Pillsbury would be USA/USA, without his US State being mentioned - it would be less confusing I think. Any thoughts?",0.5908596965999999
"If the llamas of Peru spoke Spanish, and one asked the other, ''xbfCxf3mo se llama?'', would he get confused?",-0.4763792436
"I will say this, though, in the form of a suggestion: it makes me a bit uneasy to see you so involved and sometimes argumentative in your nomination. Why not step back and let the community do its thing?",-1.223304445
Why did you remove you comment on the talk page? Did you change your opinion?,-0.5024323307999999
"Actually, I am concerned that you had completely removed verifiable facts of which I had included the references. Would you please explain why you had removed the entire section I wrote on Collection Agencies in Canada?",-0.6687334417
"Sorry, I understand, the bot has just moved the category of the sub-cat, not merged it. Is the bot going to proceed to the next layer - or does that have to be done manually?",0.7999271494
Thanks for the ce's on Attachment therapy. Are you kindly undertaking the second opinion?,0.7104647018000001
See my recent edit as he was not charged for one of the events so not all are criminal. What do you mean by my identification?,-0.5280774847999999
You are welcome. Do i correctly understand that you plan to use the <url> account as your primary account from now on?,1.069530259
What? Please speak brighted.Ps.Do you know gag?,-1.5578391880000002
"Please discuss general principles on <url>. Do you think there should be a controversies page, or do you think the controversies should be integrated into the mainline texts of the various Giuliani articles?",0.5810688628
"Sorry for the delay in responding. The problems seems to have calmed down at this point, is that correct?",1.140916722
"Thanks. Are you Slashdot user Anothy by any chance, or someone else?",0.9547255499
"Thanks. Does it happen to say anything about his marriage to Paula, as in when it ended?",0.9317800109
now???,-1.118051322
"The article already says where they come from in the ''birth location'' field. What's the point of repeating it, especially at the expense of other info?",-0.6537231582
Hey. I'm proposing a <url> - would you be interested in coming along?,1.039149614
"Emico, you have to understand that sometimes people use different words to describe the same thing. If I find a source saying ""Hitler killed himself"" and I write ""Hitler committed suicide"" am I wrong because the word ''suicide'' isn't in the sources?",-0.5885667931
I am currently writing up an RfA for Chacor. Can you check with the other Arbcom members and make absolutely sure that he's authorized to run?,0.5488926270000001
Hmm...it appears to be an infobox at the moment and lacking in any content other than that. Have you done a search for the battle at all?,-0.4528505117
To me these two bits of TeX look identical after they're rendered. Can you explain the advantage of the latter format (since you've made a point of changing from the first to the second form in some articles)?,-0.7840517375
"I think these are reasonable, and should protect you from lawyering. Should I go ahead and add this?",1.1381561059999998
"Hi, what are the technical steps to withdraw a nomination to delete a category? Or more specifically, what template did you use to withdraw your nomination?",0.6539510905
"Which little tag are you referring to? As for your second question, that does depend on a couple of things- you can send it through the official OTRS address, if you like, and someone will get to you in due course, but you're welcome to forward the email to me personally at jmilburninfaerun AT gmail.com, and I'll take a look at it for you, and upload the image/explain why it's not possible?",1.023573639
I'm sorry but looking back on that edit I won't stand for that. Don't you think that actually removing the edit summary was a bit... well... let's say 'abusing sysop powers'?,-1.218095358
I assume you like to play '''U.S.''' billiards bottom right corner?,-0.7114266887999999
"Hey, why do you edit the standings when a game isnxb4t over??",-0.8663317589
"SE, I've briefly blocked your bot because I see it's changing embedded links to footnotes again, against <url>. Did you discuss with anyone that you were doing this, or get permission to use it?",-1.185824815
"Thanks for the <nowiki>{{For</nowiki> templates on Tkachyovs, they help a lot. Maybe in this case we should use the patronimics in the titles and have Alexander Tkachyov as a disambig?",1.208044846
Thanks for letting me know. btw on that page I found <person> but before adding that to the list I was wondering if the templatelist on the project should go so deep into detail or if it just stay Germany wide?,0.5231105954999999
"That ""guest"" could have been an undercover Colbert staff member and the whole segment could have been staged. Otherwise, why would Colbert have taken 3 minutes out of his show to talk to someone in the audience?",-0.6293938309
